id_cliente,Id_pais,Estado Civil,FechaNacimiento,Sexo,Nombres,Apellidos,Email,Telefono
1693,16,,21/4/1979,mas cu,Luisa,Duran,Luisa.Duran@gmail.com,+392 9213-9897
,63,Solteró,5/2/1998,mas cu,Alexander,Iglesias,Alexander.Iglesiasgmail.com,+829 5589-0336
1695,47,soltero,9/10/1987,fem,John,López,"John.López@gmail,com",+369-4002-9199
1696,21,,14/12/1963,masculino,Yolanda,Alonso,,+796 3041-2612
1697,8,Solteró,7/3/1963,fem,Irene,Hidalgo,Irene.Hidalgogmail.com,+542 2627-1250
1698,27,Soltero,,M,Hugo,Ortiz,Hugo.Ortiz@gmail.com,+683 7212-1228
1699,20,Soltero,27/5/1961,M,Silvia,Romero,,
1700,21,divorciadó,03/06/1963,M,Javier,Gutiérrez,Javier.Gutiérrezgmail.com,+375 4678-1034
,16,,1995-08-21,femenino,Nicolas,Velasco,Nicolas.Velasco@gmail.com,+738 6889-0365
1702,1,soltero,19/1/1965,masculino,Mohamed,Lorenzo,Mohamed.Lorenzo@gmail.com,+974 3689-9847
1703,48,Casado,1965-01-18,femenino,Marc,Sanz,Marc.Sanz@gmail.com,+377 4639-0269
1704,63,soltero,6/3/1990,fem,Jesús,Muñoz,Jesús.Muñoz@gmailcom,
1705,40,soltero,4/7/1997,mas cu,Ana,Campos,Ana.Campos@gmail.com,+535 3976-0629
1706,17,casadó,25/11/1985,F,Álvaro,Vidal,Álvaro.Vidal@gmail.com,204 3015-5951
1707,45,casado,4/1/1969,M,Carmen,Cruz,Carmen.Cruz@gmail.com,+759-9029-3979
1708,8,casadó,20/4/1997,fem,Emilia,Gutiérrez,Emilia.Gutiérrez@gmail.com,+810 4017-8674
1709,25,Divorciado,10/9/1978,fem,Aurora,Carrasco,Aurora.Carrasco@gmail.com,752 3424-2574
1710,78,Casado,09/07/1987,M,Jaime,Sanz,,+411 7942-6454
1711,1,,21/03/1998,masculino,Benito,Marín,"Benito.Marín@gmail,com",+768 7906-8844
,27,soltero,20/5/1972,mas cu,Alexander,Castro,Alexander.Castro@gmail.com,209 7307-2345
1713,10,Solteró,17/10/1964,fem,Jesus,Crespo,Jesus.Crespo@gmail.com,+620 8216 5550
1714,3,divorciadó,1970-05-06,M,Ernesto,León,,
1715,27,casado,15/9/1992,mas cu,Blanca,Lozano,"Blanca.Lozano@gmail,com",+922 9083-2268
1716,2,Casado,1/4/1989,mas cu,Gonzalo,Martínez,Gonzalo.Martínez@gmailcom,+596 4520-8924
,10,Divorciado,12/10/1967,fem,Nicolas,Soto,Nicolas.Soto@gmail.com,+677 5768-7770
1718,2,Soltero,2/1/1980,masculino,Beatriz,Morales,"Beatriz.Morales@gmail,com",+498 7446-4868
1719,19,soltero,,F,Emilio,Cano,Emilio.Cano@gmail.com,+133 2285-2207
1720,35,Casado,16/6/1961,masculino,Raúl,Vargas,Raúl.Vargas@gmail.com,+869 6079-1707
1721,13,Casado,1967-04-16,femenino,Eugenia,Gil,Eugenia.Gil@gmail.com,+173 8718-2593
1722,65,Divorciado,18/10/1991,fem,Noelia,Giménez,Noelia.Giménez@gmail.com,+746 3868-4075
1723,79,divorciadó,15/2/1969,M,Cristian,Muñoz,Cristian.Muñoz@gmail.com,+667-4231-6645
1724,65,casado,,mas cu,Eugenio,Muñoz,Eugenio.Muñozgmail.com,+666-2625-0537
1725,23,Soltero,26/02/1962,masculino,Marco,Reyes,Marco.Reyes@gmail.com,+888 8861-2061
1726,29,casado,23/2/1979,femenino,Gustavo,Velasco,Gustavo.Velasco@gmail.com,
1727,78,divorciado,25/8/1997,masculino,Alexander,Torres,Alexander.Torres@gmail.com,+922 7685-4523
1728,72,divorciado,23/1/1989,fem,Vanesa,Carrasco,Vanesa.Carrasco@gmail.com,
1729,67,soltero,3/3/1960,F,Alex,Lozano,,+132 8047-3462
1730,32,Casado,11/6/1982,masculino,Marcos,Ibáñez,Marcos.Ibáñez@gmailcom,
1731,33,Casado,3/7/1969,masculino,Paula,León,"Paula.León@gmail,com",+623 6402-4632
1732,26,Solteró,14/4/1987,F,Raúl,Lorenzo,Raúl.Lorenzo@gmail.com,+783 3308-5573
1733,41,divorciadó,19/4/1965,M,Rafael,Delgado,Rafael.Delgadogmail.com,+863 6501-8021
1734,77,Casado,1961-12-05,M,Pedro,Muñoz,Pedro.Muñoz@gmail.com,+110 8926-5590
1735,39,Casado,10/5/1990,fem,Luis,Marín,Luis.Marín@gmail.com,+793 8606-4146
1736,14,casado,24/7/1969,fem,Nuria,González,Nuria.González@gmail.com,+372 8596-1621
1737,10,,18/6/1981,F,Eugenia,Diaz,Eugenia.Diaz@gmail.com,+602 4028-9222
1738,11,soltero,8/11/1990,mas cu,Daniela,Ferrer,Daniela.Ferrer@gmail.com,+760-3073-5490
1739,71,divorciado,20/2/1984,femenino,Lourdes,Navarro,Lourdes.Navarro@gmailcom,+790 1069-5741
,75,,25/8/1996,masculino,Soledad,Parra,Soledad.Parra@gmail.com,
,30,,12/6/1969,mas cu,Manuel,Vidal,Manuel.Vidal@gmail.com,+437 7184-8816
1742,15,Solteró,25/6/1994,F,Alejandro,González,Alejandro.González@gmail.com,
1743,63,Casado,15/2/1984,M,Antonio,Martin,Antonio.Martin@gmail.com,+367 1110-1931
1744,49,Divorciado,15/6/1960,mas cu,Rosario,Moreno,Rosario.Moreno@gmail.com,+375 1489-7411
1745,33,Solteró,6/7/1960,,Félix,Blanco,Félix.Blanco@gmail.com,+581 1473-0535
1746,1,divorciadó,8/10/1978,masculino,Isaac,Cano,Isaac.Cano@gmail.com,+720 2283-4945
1747,32,divorciadó,14/1/1989,fem,Joan,Nieto,Joan.Nieto@gmail.com,+714 2308-1529
1748,53,Solteró,20/9/1983,masculino,Luisa,Gallego,Luisa.Gallego@gmail.com,+136 6411 7897
1749,36,casadó,23/2/1975,F,Alejandro,Rojas,Alejandro.Rojas@gmail.com,+116 4864-9690
1750,37,,17/10/1968,femenino,Iker,Marín,,+292 8894 3972
1751,43,casado,21/3/1962,masculino,Sofia,Méndez,Sofia.Méndezgmail.com,+224 9287 3475
1752,57,,26/3/1965,masculino,David,Pascual,David.Pascual@gmail.com,+716 7717-3051
1753,33,casadó,15/11/1991,femenino,Montserrat,Campos,Montserrat.Campos@gmail.com,+420 4121-2314
,64,soltero,,masculino,Rafael,Caballero,Rafael.Caballero@gmail.com,+157 2034-6985
1755,68,casadó,7/11/1980,F,Dolores,Castro,Dolores.Castro@gmail.com,+986 4925-9431
1756,35,Divorciado,26/7/1984,M,Roberto,Flores,Roberto.Flores@gmail.com,+417 2148-2425
1757,36,Solteró,16/2/1976,fem,Joaquin,Delgado,Joaquin.Delgado@gmail.com,+324 2875-4186
1758,12,Soltero,5/3/1976,mas cu,Josep,Marín,,+210 6510-1321
1759,66,divorciadó,11/8/1988,fem,Cesar,Fuentes,Cesar.Fuentes@gmail.com,+567 1185-7315
,13,,,masculino,Anna,Vidal,Anna.Vidal@gmailcom,+105 4051 7536
,22,Casado,1969-07-06,F,Esperanza,Blanco,Esperanza.Blanco@gmail.com,+574 8660-6791
1762,4,Casado,5/7/1982,mas cu,Carla,Reyes,,
1763,24,Casado,10/11/1981,F,Sandra,Montero,Sandra.Montero@gmail.com,+795 6480-0859
1764,74,Divorciado,16/12/1978,femenino,Enrique,Ortega,"Enrique.Ortega@gmail,com",
1765,60,,9/6/1981,mas cu,Pablo,Aguilar,Pablo.Aguilar@gmail.com,+192 9213-9273
1766,69,soltero,12/10/1989,masculino,Aitor,Santos,Aitor.Santosgmail.com,+829 1659-0905
,78,Soltero,4/5/1997,femenino,Alicia,Torres,"Alicia.Torres@gmail,com",+187 7031-3697
1768,55,Casado,1972-09-23,fem,Mario,Giménez,Mario.Giménez@gmail.com,+938 3230-3307
1769,69,casadó,4/8/1960,mas cu,Marcos,Aguilar,Marcos.Aguilar@gmail.com,+867 4403-3392
1770,53,soltero,25/5/1987,femenino,Ángeles,Rubio,Ángeles.Rubio@gmail.com,
1771,32,Divorciado,28/10/1987,femenino,Cristian,Gutiérrez,Cristian.Gutiérrez@gmail.com,+862 9696-0206
1772,6,casado,19/2/1996,masculino,Beatriz,Peña,Beatriz.Peña@gmail.com,+730 1366-0196
1773,75,casadó,,M,Consuelo,Fuentes,Consuelo.Fuentesgmail.com,+882 2901-2108
1774,45,Casado,26/2/1960,M,Begoña,Martin,Begoña.Martingmail.com,+160 2329-8754
1775,21,soltero,15/6/1991,M,Mario,Parra,Mario.Parra@gmail.com,135 5372-8847
1776,17,,21/9/1967,M,Gregorio,Esteban,Gregorio.Esteban@gmail.com,+776 3448-4358
1777,20,,11/07/1980,F,Ramon,Cortes,Ramon.Cortes@gmail.com,
1778,42,Solteró,2/2/1962,F,Aitor,Aguilar,"Aitor.Aguilar@gmail,com",+224 6188-4624
1779,80,divorciado,28/9/1982,mas cu,Gabriel,Soler,Gabriel.Soler@gmail.com,+174 1304-0143
,23,Soltero,8/3/1970,F,Vicenta,Gallardo,,+108 1326-1796
,36,divorciado,1/11/1970,fem,Fátima,Vargas,Fátima.Vargas@gmail.com,+671-8435-1900
1782,33,divorciado,7/3/1990,F,Nuria,Lorenzo,,+177 2749-5814
1783,60,divorciadó,3/2/1999,,Gema,Castillo,Gema.Castillo@gmail.com,+460 3632-5322
1784,32,Casado,11/10/1976,F,Valentín,Parra,Valentín.Parra@gmail.com,+676 9817-2059
1785,71,divorciado,10/2/1981,M,Hugo,Herrera,Hugo.Herrera@gmailcom,+347 6623-8729
1786,24,Soltero,2/12/1965,F,Santiago,Diaz,,+614 8648-0414
1787,36,casado,9/5/1968,M,Inés,Esteban,Inés.Esteban@gmail.com,+371 4351-6411
1788,51,divorciadó,15/1/1973,fem,Lidia,Ramírez,,+376 7234-3921
1789,4,divorciadó,,masculino,Juana,Gallardo,Juana.Gallardogmail.com,+933 8444 9064
1790,5,Casado,1/1/1998,masculino,Julián,Iglesias,Julián.Iglesias@gmail.com,+452 6928-6897
1791,11,Soltero,26/7/1994,masculino,Eduardo,Rojas,Eduardo.Rojas@gmail.com,+251 8008-2465
1792,2,Soltero,,fem,Julio,Gómez,Julio.Gómez@gmail.com,+182 7793-9983
,8,divorciadó,1961-02-24,masculino,Aitor,López,Aitor.Lópezgmail.com,+777 5050-7631
1794,72,casado,20/9/1969,F,Trinidad,Martin,Trinidad.Martin@gmail.com,
1795,37,Casado,10/09/1999,masculino,Josefina,Montero,Josefina.Monterogmail.com,+109 9830-0027
,8,,4/6/1998,masculino,Clara,Arias,Clara.Arias@gmail.com,+894 5054-5589
1797,37,,3/9/1966,mas cu,Julio,Torres,,+515 6945-2452
1798,75,Divorciado,12/5/1996,fem,Rocío,Ortega,Rocío.Ortegagmail.com,
1799,24,casado,5/8/1967,F,Julián,Carmona,Julián.Carmona@gmail.com,650 7451-2778
1800,28,casado,1981-02-25,M,Teresa,Rojas,Teresa.Rojas@gmail.com,+865-8417-9317
1801,12,Soltero,11/9/1988,F,David,Lorenzo,David.Lorenzo@gmail.com,+204 1891-8657
1802,58,divorciado,4/8/1967,femenino,Mariano,Herrera,,+957 1043-2460
1803,37,Casado,2/2/1994,M,Ana,Vidal,Ana.Vidal@gmail.com,+989 7297-8163
,22,soltero,16/1/1969,fem,Borja,Román,Borja.Román@gmail.com,+108 8457 0577
,76,divorciado,17/5/1980,mas cu,Ángeles,Crespo,Ángeles.Crespo@gmail.com,
1806,69,,12/11/1994,F,Xavier,Martin,Xavier.Martin@gmail.com,+940 6347-0593
1807,20,divorciadó,,F,Carla,Ruiz,Carla.Ruiz@gmail.com,+858 1491-8790
1808,63,divorciado,23/7/1960,mas cu,Cristian,Santiago,Cristian.Santiago@gmail.com,+938 5023-4689
1809,40,divorciadó,8/7/1983,masculino,Adolfo,Méndez,Adolfo.Méndez@gmail.com,173 2331-1304
1810,4,Soltero,14/12/1997,mas cu,Pedro,Rubio,Pedro.Rubio@gmailcom,+992 1044-2231
1811,34,casado,1960-08-23,femenino,Dolores,Gallardo,Dolores.Gallardo@gmail.com,+501-4945-9675
1812,27,divorciadó,9/1/1971,fem,Pilar,Prieto,Pilar.Prieto@gmail.com,+817 4139-1372
1813,63,Soltero,27/3/1961,masculino,Carmelo,Esteban,Carmelo.Esteban@gmail.com,+373 3030-7433
1814,61,,15/4/1980,masculino,Rosa,Crespo,Rosa.Crespo@gmail.com,+159 1675-7091
1815,72,Soltero,7/3/2000,F,Mohamed,Ibáñez,Mohamed.Ibáñez@gmail.com,+752 1563-9075
1816,75,casadó,28/10/1999,femenino,Álvaro,Herrero,Álvaro.Herrero@gmail.com,+658 3879-1298
1817,31,divorciado,3/12/1961,M,Gabriel,Ortega,Gabriel.Ortegagmail.com,
1818,16,soltero,6/4/1961,fem,Nuria,Sáez,Nuria.Sáez@gmail.com,+689 7544 3690
,43,,12/7/1983,masculino,Isaac,Peña,Isaac.Peña@gmail.com,+684 6297-9150
1820,4,Solteró,24/9/1998,F,Mercedes,Calvo,Mercedes.Calvo@gmail.com,
1821,76,Divorciado,4/4/1988,mas cu,Carmen,Mora,Carmen.Mora@gmail.com,+311 5310-1443
1822,64,,20/5/1970,masculino,Eugenia,Ruiz,"Eugenia.Ruiz@gmail,com",+802 1919-5899
1823,14,divorciado,3/1/1974,M,Jonathan,Duran,Jonathan.Duran@gmail.com,+923 6502-6924
1824,20,Solteró,3/6/1969,masculino,Purificación,Molina,Purificación.Molina@gmail.com,+863 2289 0442
1825,8,soltero,,F,Tomas,Nieto,Tomas.Nieto@gmail.com,+712 9732-7837
1826,56,divorciado,27/10/1961,mas cu,Arturo,Pascual,Arturo.Pascual@gmail.com,
1827,49,soltero,19/10/1993,F,Pilar,Cano,Pilar.Cano@gmail.com,
1828,71,casadó,27/9/1969,M,Daniela,Hidalgo,Daniela.Hidalgo@gmail.com,+488 8293-2697
1829,30,divorciado,9/2/1970,fem,Teresa,Bravo,Teresa.Bravo@gmail.com,+936 6272-0233
1830,64,Solteró,18/9/1975,masculino,Isaac,Cruz,Isaac.Cruz@gmail.com,+380 8414-2651
1831,51,Divorciado,24/6/1987,F,Sofia,Santiago,Sofia.Santiago@gmail.com,+680 3049-0321
1832,63,soltero,7/6/1989,fem,Rafael,Cano,Rafael.Cano@gmail.com,+218 9953-5421
1833,43,divorciadó,18/4/1968,F,Lucas,Martin,Lucas.Martin@gmail.com,170 1332-6017
1834,43,Divorciado,8/5/1989,mas cu,Susana,Santos,"Susana.Santos@gmail,com",+593 5323-3732
1835,6,,27/11/1993,M,Carla,Fernández,Carla.Fernández@gmail.com,
1836,6,casadó,25/6/1973,masculino,Blanca,Benítez,"Blanca.Benítez@gmail,com",+562 4027-8770
,73,Divorciado,12/4/1974,masculino,Eugenio,Arias,Eugenio.Arias@gmail.com,+690 3154-6155
1838,6,divorciadó,,mas cu,Pablo,Parra,Pablo.Parra@gmail.com,370 6195-8245
1839,7,Soltero,2/11/1994,F,Nicolas,Gil,,+264-4419-7975
,77,Solteró,,masculino,Gustavo,Romero,Gustavo.Romero@gmail.com,+651 8754-2127
1841,20,divorciado,18/06/1984,fem,Miguel,Caballero,,+286 2274-4353
1842,40,Casado,22/12/1960,F,Joan,Blanco,Joan.Blanco@gmail.com,+592 7316-7744
1843,33,divorciadó,10/10/1960,masculino,Eduardo,Vidal,Eduardo.Vidal@gmail.com,+488 2965-8544
1844,26,,17/10/1968,fem,Consuelo,Calvo,Consuelo.Calvo@gmail.com,+688 7315-1176
1845,77,,22/7/1967,F,José,Alonso,José.Alonso@gmail.com,+969 7337-8727
1846,76,casadó,20/3/1966,masculino,Mario,Gallego,Mario.Gallegogmail.com,+790 4155-0648
1847,18,Soltero,3/4/1987,fem,Sebastián,Santiago,Sebastián.Santiago@gmail.com,+767 9644-4907
1848,42,casado,8/4/1997,mas cu,Adrián,González,Adrián.González@gmail.com,+522 3669-3720
1849,18,Casado,26/10/1978,M,María,Guerrero,María.Guerrero@gmail.com,386 1086-4536
1850,49,casadó,26/01/1998,masculino,Luis,García,Luis.Garcíagmail.com,+444 3331-1779
1851,37,Soltero,,fem,Iván,Torres,Iván.Torres@gmail.com,+665 6572-1172
,64,Solteró,22/06/1975,fem,Ana,Cortes,Ana.Cortes@gmail.com,
1853,11,,10/4/1986,M,Sebastián,Torres,Sebastián.Torres@gmail.com,+206 2772-3697
1854,51,Divorciado,26/9/1982,masculino,Esperanza,Soto,Esperanza.Soto@gmail.com,+505 1106-0868
1855,5,casado,20/1/1979,F,Concepción,Morales,Concepción.Moralesgmail.com,+792-5623-5470
1856,44,divorciado,9/9/1974,F,Trinidad,Torres,Trinidad.Torres@gmail.com,+383 5646-8116
1857,71,divorciadó,26/2/1961,femenino,Montserrat,Ramírez,Montserrat.Ramírezgmail.com,+507 9124-4472
,21,divorciado,6/12/1980,femenino,Angela,Cruz,Angela.Cruz@gmail.com,+186-1835-8137
1859,30,soltero,17/7/1993,M,Félix,Rubio,Félix.Rubio@gmail.com,+306 9547-3183
,51,casadó,27/7/1973,masculino,Ismael,Ibáñez,"Ismael.Ibáñez@gmail,com",+680-2985-4889
1861,13,divorciado,24/3/1962,fem,Clara,Morales,Clara.Morales@gmail.com,+624 8806-3455
1862,22,divorciado,21/6/1989,fem,Javier,Herrero,Javier.Herrero@gmail.com,+763 6115-2546
1863,50,soltero,1963-09-12,masculino,Inmaculada,Romero,Inmaculada.Romero@gmail.com,
1864,58,divorciadó,5/1/1986,fem,Lorenzo,Vargas,,+297 4186-3347
1865,25,casadó,14/6/1992,M,Consuelo,Santana,"Consuelo.Santana@gmail,com",642 4832-1412
1866,47,divorciado,17/5/1988,mas cu,Martín,Herrero,Martín.Herrero@gmail.com,+124-2551-0158
1867,22,Solteró,,masculino,Martín,Álvarez,Martín.Álvarez@gmail.com,+853 8213-4307
1868,47,Solteró,28/2/1971,M,Anna,García,,969 8522-6282
1869,77,divorciadó,16/1/1996,,Lorenzo,López,Lorenzo.López@gmail.com,+895 7143-2809
1870,52,Casado,14/1/1985,mas cu,Gerardo,Pastor,Gerardo.Pastor@gmail.com,+393 3102-5878
1871,2,soltero,,femenino,Sandra,Lorenzo,Sandra.Lorenzo@gmail.com,+152 1696-4519
1872,80,Divorciado,14/7/1974,F,Carmen,Caballero,Carmen.Caballerogmail.com,+574 3350-1658
1873,1,casado,16/3/1986,M,María,Gómez,María.Gómez@gmail.com,+579 3585-8372
1874,76,Casado,14/9/1972,mas cu,Miriam,Vázquez,Miriam.Vázquez@gmail.com,
1875,5,casado,21/2/1993,fem,Dolores,Diaz,Dolores.Diazgmail.com,+567 5913-9594
1876,41,divorciado,21/9/1994,mas cu,Luis,Vega,Luis.Vega@gmail.com,+769 2880-9820
1877,19,Soltero,,mas cu,Borja,Marín,Borja.Marín@gmail.com,+243 6436-1701
1878,5,divorciado,9/2/1980,femenino,Jaime,Cano,Jaime.Cano@gmail.com,+750 9214-0152
1879,43,Soltero,24/6/1968,F,Beatriz,Montero,Beatriz.Montero@gmail.com,
1880,47,casadó,4/11/1966,masculino,Sebastián,Marín,Sebastián.Marín@gmail.com,+520 1097-8375
1881,60,Divorciado,13/12/1978,,Carla,Sanz,Carla.Sanz@gmail.com,+196 8832-8233
1882,63,Soltero,21/6/1995,M,Remedios,Ibáñez,Remedios.Ibáñez@gmail.com,+999 6767-3624
1883,1,casadó,,femenino,Carmelo,Santos,Carmelo.Santos@gmail.com,+894 9438-6649
1884,60,Solteró,,fem,Adolfo,Guerrero,,+697 5877-7559
1885,59,divorciadó,11/10/2000,masculino,Rosario,González,Rosario.González@gmail.com,+977 9810-0263
1886,64,Divorciado,21/5/1968,fem,Juan,Torres,Juan.Torres@gmail.com,+450 4827-2856
,60,Solteró,13/5/1965,M,Jonathan,Pascual,Jonathan.Pascual@gmail.com,+615 9518-0974
,28,Soltero,28/4/1997,M,Susana,Pastor,,+416 3995-2072
1889,11,divorciado,22/1/1979,F,Gloria,Medina,Gloria.Medinagmail.com,+788 9214-9054
,30,,16/12/1984,F,Cristina,Pascual,Cristina.Pascual@gmail.com,+645 9779-5497
1891,73,Solteró,25/4/1963,F,Joan,Sáez,Joan.Sáez@gmail.com,+509 7424-7774
1892,54,soltero,27/5/1988,F,Pilar,Mora,,+654 9597-2529
1893,66,divorciadó,4/5/1975,fem,Carlos,Álvarez,"Carlos.Álvarez@gmail,com",+605-6463-7867
1894,30,divorciadó,18/10/1978,mas cu,Emilio,Soler,Emilio.Soler@gmail.com,
1895,76,casadó,20/6/1977,M,Teresa,Pérez,Teresa.Pérez@gmail.com,+535 4243-1802
1896,59,divorciadó,9/6/1967,mas cu,Raquel,Mora,Raquel.Mora@gmail.com,
1897,49,,4/6/1986,femenino,Gerardo,Cortes,Gerardo.Cortes@gmail.com,+219 1363 6140
1898,19,,1/10/1980,F,Víctor,Pérez,Víctor.Pérez@gmail.com,774 8527-8951
1899,37,divorciadó,24/9/1987,masculino,Nuria,Torres,Nuria.Torres@gmail.com,496 8802-0407
1900,79,Soltero,26/01/1977,M,Jordi,Gallardo,Jordi.Gallardo@gmail.com,
,68,Solteró,10/12/1976,,Begoña,Gallego,"Begoña.Gallego@gmail,com",+757 9205-3101
1902,40,casado,2/3/1990,masculino,Diego,Moya,Diego.Moya@gmail.com,+503 2461 6077
1903,40,divorciado,21/3/1983,F,Irene,Jiménez,Irene.Jiménez@gmail.com,422 7604-1684
1904,66,Divorciado,16/9/1994,mas cu,Eugenia,Romero,Eugenia.Romero@gmail.com,+540 4485-6732
1905,66,Soltero,3/5/1974,femenino,Ángel,Delgado,Ángel.Delgado@gmail.com,+471 3142-8069
1906,1,Soltero,11/10/1978,femenino,Rodrigo,Benítez,Rodrigo.Benítez@gmail.com,+433 7846-8293
1907,40,divorciado,27/9/1989,F,Milagros,Cano,Milagros.Cano@gmail.com,+804 1891-7550
1908,52,Solteró,1964-01-05,fem,Nerea,Martínez,Nerea.Martínez@gmail.com,+450-8428-7118
1909,25,,16/1/1960,F,Samuel,Lozano,Samuel.Lozano@gmail.com,+231-5335-1096
1910,6,,27/6/1968,masculino,Ángel,Calvo,Ángel.Calvo@gmail.com,+807 4705 6134
1911,70,Soltero,19/8/1962,mas cu,Valentín,Moreno,Valentín.Moreno@gmail.com,
1912,76,Casado,17/12/1975,femenino,Catalina,Cruz,Catalina.Cruz@gmail.com,+505-5680-7498
1913,46,casadó,4/2/1983,fem,Nieves,León,Nieves.León@gmail.com,+557 4044-0666
1914,78,divorciado,12/7/1963,M,Marcos,Diaz,Marcos.Diazgmail.com,+336 2584 2337
1915,14,,15/9/1965,M,Mar,Martínez,Mar.Martínez@gmailcom,+893 2036 6981
1916,28,casadó,10/5/1980,fem,Joaquin,León,Joaquin.León@gmail.com,+189 9626 0579
1917,76,Soltero,19/8/1982,femenino,David,Esteban,David.Esteban@gmail.com,+203 9136-1925
1918,52,casado,20/3/1987,mas cu,Mercedes,Santos,,+177 9301-5155
1919,22,soltero,14/7/2000,F,Nuria,Diez,"Nuria.Diez@gmail,com",+294 7087-4394
1920,60,Casado,4/2/1966,femenino,Roberto,Rubio,,+856 4051-7372
1921,19,Solteró,,F,Lorenzo,Fuentes,Lorenzo.Fuentes@gmail.com,
1922,21,divorciadó,26/1/1968,mas cu,Julio,Sáez,Julio.Sáezgmail.com,+747 1847-2479
1923,24,casado,,femenino,Nerea,Carrasco,Nerea.Carrasco@gmail.com,
1924,24,Divorciado,05/07/1987,M,Lourdes,Carmona,Lourdes.Carmona@gmail.com,+380 1373 0727
1925,6,divorciado,11/10/1972,fem,Felipe,Cruz,Felipe.Cruz@gmail.com,
1926,41,Soltero,20/9/1979,F,Alejandro,Ruiz,Alejandro.Ruiz@gmail.com,653 6381-8251
1927,78,Soltero,8/4/1997,femenino,Borja,Pastor,Borja.Pastor@gmail.com,+335 3698-2773
1928,20,soltero,12/9/1971,masculino,Samuel,Garrido,Samuel.Garrido@gmail.com,+444 1129-2174
1929,54,Divorciado,17/12/1994,femenino,Felipe,Santiago,Felipe.Santiago@gmail.com,+504 7083-5367
1930,36,soltero,18/4/1988,masculino,María,Molina,María.Molina@gmail.com,+559 8099 5308
1931,8,casado,,F,Gema,Álvarez,Gema.Álvarez@gmail.com,317 8968-3408
1932,5,soltero,24/7/1989,masculino,Gloria,Cabrera,Gloria.Cabrera@gmail.com,+412 7319-8662
1933,78,casadó,25/8/1980,masculino,Catalina,Ramírez,Catalina.Ramírez@gmail.com,
1934,46,casado,26/6/1970,masculino,Dolores,Carmona,Dolores.Carmona@gmail.com,+807 5363-2781
1935,78,casado,20/8/1974,masculino,Jonathan,Romero,Jonathan.Romero@gmail.com,+786 6942 1388
1936,64,divorciadó,19/8/1996,F,Luisa,Nieto,Luisa.Nieto@gmailcom,+872 2885-9939
1937,66,divorciado,28/1/1999,M,Albert,Vega,Albert.Vega@gmail.com,+158 4100-7071
1938,27,casado,15/2/1993,F,Lorenzo,López,Lorenzo.López@gmail.com,+809 9221-6605
1939,28,divorciadó,14/12/1977,masculino,Álvaro,Diez,"Álvaro.Diez@gmail,com",+438 8810-0617
1940,12,divorciadó,2/2/1962,M,Julio,Fuentes,Julio.Fuentes@gmail.com,+655 7291-3511
1941,54,divorciadó,11/2/1995,M,Ramon,Gallardo,Ramon.Gallardo@gmail.com,+775 4072-8722
1942,76,divorciadó,7/7/1998,femenino,Salvador,Alonso,Salvador.Alonso@gmail.com,+675 8785-2128
1943,68,Divorciado,,femenino,Miriam,Herrero,Miriam.Herrero@gmail.com,+665 9145-8178
1944,56,divorciadó,4/3/1992,M,David,Núñez,"David.Núñez@gmail,com",+708 4159-8596
1945,42,divorciado,2/3/1995,fem,Felipe,Garrido,Felipe.Garrido@gmail.com,+889 8344-5314
1946,67,Casado,18/3/1976,femenino,Marcos,Jiménez,Marcos.Jiménez@gmail.com,+205 9556-7754
1947,22,Soltero,28/12/1966,F,Gema,Alonso,Gema.Alonso@gmail.com,+266 6956-6743
1948,80,casadó,14/2/1961,F,Mar,Ortega,Mar.Ortega@gmail.com,+212 3975-9556
1949,21,,1979-05-21,,Salvador,Márquez,Salvador.Márquez@gmail.com,
1950,70,Solteró,20/2/1996,mas cu,Alberto,Reyes,,+295 9605-0555
1951,17,casado,1977-12-13,mas cu,Samuel,Martin,,+276 8981-1222
1952,13,,15/1/1997,fem,Enrique,Vargas,,+393 6450-8105
1953,10,soltero,4/7/1987,F,Gema,Soto,Gema.Soto@gmailcom,+827 3837-5635
1954,78,Solteró,3/8/1968,femenino,Antonia,Soler,Antonia.Soler@gmail.com,+307 2714-1080
1955,12,casadó,26/2/1980,femenino,Lorena,Cruz,Lorena.Cruz@gmail.com,+661 4847 8822
1956,42,divorciado,26/12/1990,fem,Álvaro,Morales,,+281 5084-8715
1957,22,Soltero,26/9/1973,femenino,Gerardo,Caballero,Gerardo.Caballero@gmail.com,+202 9560-7674
,76,divorciado,20/2/1981,mas cu,Eva,Marín,Eva.Marín@gmail.com,+457 9571-3460
1959,17,Casado,11/12/1962,fem,Domingo,Ferrer,Domingo.Ferrer@gmail.com,+946 6016-0479
1960,49,Soltero,,F,Sofia,Méndez,Sofia.Méndezgmail.com,+728 8095-4754
1961,38,Casado,,masculino,Mar,Aguilar,Mar.Aguilar@gmail.com,762 9893-5621
,76,Casado,,masculino,Noelia,Vázquez,Noelia.Vázquez@gmail.com,+584-6273-7178
1963,22,,,M,Gabriel,Pastor,Gabriel.Pastor@gmail.com,+742 2746-1362
1964,15,Solteró,14/4/2000,M,Marc,Ramírez,Marc.Ramírez@gmail.com,+947 7642-1170
1965,56,Solteró,20/2/1962,mas cu,Gregorio,Jiménez,Gregorio.Jiménez@gmail.com,+586 4330-0711
1966,63,Casado,2/4/1979,masculino,Isaac,Garrido,Isaac.Garrido@gmailcom,+751 7653-2595
